session_swing,session,exit_velo_mph_x,blast_bat_speed_mph_x,bat_speed_mph_contact_x,sweet_spot_velo_mph_contact_x,sweet_spot_velo_mph_contact_y,sweet_spot_velo_mph_contact_z,bat_torso_angle_connection_x,attack_angle_contact_x,bat_speed_mph_max_x,bat_speed_xy_max_x,bat_torso_angle_ds_x,bat_torso_angle_ds_y,bat_torso_angle_ds_z,hand_speed_blast_bat_mph_max_x,hand_speed_mag_max_x,pelvis_angle_fm_x,pelvis_angle_fm_y,pelvis_angle_fm_z,pelvis_angle_fp_x,pelvis_angle_fp_y,pelvis_angle_fp_z,pelvis_angle_hs_x,pelvis_angle_hs_y,pelvis_angle_hs_z,torso_angle_fm_x,torso_angle_fm_y,torso_angle_fm_z,torso_angle_fp_x,torso_angle_fp_y,torso_angle_fp_z,torso_angle_hs_x,torso_angle_hs_y,torso_angle_hs_z,upper_arm_speed_mag_max_x,x_factor_fm_x,x_factor_fm_y,x_factor_fm_z,x_factor_fp_x,x_factor_fp_y,x_factor_fp_z,bat_max_x,bat_min_x,hand_speed_mag_fm_x,hand_speed_mag_fp_x,hand_speed_mag_maxhss_x,hand_speed_mag_seq_max_x,hand_speed_mag_stride_max_velo_x,hand_speed_mag_swing_max_velo_x,lead_knee_launchpos_x,lead_knee_stride_max_x,lead_wrist_fm_x,lead_wrist_swing_max_x,pelvis_angular_velocity_fm_x,pelvis_angular_velocity_fp_x,pelvis_angular_velocity_maxhss_x,pelvis_angular_velocity_seq_max_x,pelvis_angular_velocity_stride_max_x,pelvis_angular_velocity_swing_max_x,pelvis_fm_x,pelvis_fm_y,pelvis_fm_z,pelvis_launchpos_x,pelvis_launchpos_y,pelvis_launchpos_z,pelvis_loadedpos_x,pelvis_load_max_x,pelvis_stride_max_x,pelvis_stride_max_y,pelvis_stride_max_z,pelvis_swing_max_x,pelvis_swing_max_y,pelvis_swing_max_z,rear_elbow_fm_x,rear_elbow_fm_z,rear_elbow_launchpos_x,rear_elbow_stride_max_x,rear_elbow_stride_max_z,rear_elbow_swing_max_x,rear_elbow_swing_max_z,rear_hip_launchpos_x,rear_hip_stride_max_x,rear_hip_stride_max_y,rear_hip_stride_max_z,rear_shoulder_launchpos_x,rear_shoulder_stride_max_x,rear_shoulder_stride_max_y,rear_shoulder_stride_max_z,torso_angular_velocity_fm_x,torso_angular_velocity_fp_x,torso_angular_velocity_maxhss_x,torso_angular_velocity_stride_max_x,torso_angular_velocity_seq_max_x,torso_angular_velocity_swing_max_x,torso_fm_x,torso_fm_y,torso_fm_z,torso_launchpos_x,torso_launchpos_y,torso_launchpos_z,torso_loadedpos_x,torso_load_max_x,torso_pelvis_fm_x,torso_pelvis_launchpos_x,torso_pelvis_loadedpos_x,torso_pelvis_load_max_x,torso_pelvis_stride_max_x,torso_pelvis_stride_max_y,torso_pelvis_stride_max_z,torso_pelvis_swing_max_x,torso_stride_max_x,torso_stride_max_y,torso_stride_max_z,torso_swing_max_x,torso_swing_max_y,torso_swing_max_z,upper_arm_speed_mag_fm_x,upper_arm_speed_mag_fp_x,upper_arm_speed_mag_maxhss_x,upper_arm_speed_mag_seq_max_x,upper_arm_speed_mag_stride_max_velo_x,upper_arm_speed_mag_swing_max_velo_x,x_factor_hs_x,x_factor_hs_y,x_factor_hs_z,max_cog_velo_x
500_8,500,87.9,73.1,69.3726,62.1138,22.2443,21.1772,96.1133,17.9926,73.6975,2720.8364,-111.9232,96.1133,-26.1347,24.3485,1888.2778,35.6965,0.2941,-15.6035,29.9414,-0.3779,21.4606,35.7678,3.3077,-23.4859,34.0753,-12.4234,-21.8639,29.5302,0.0552,-4.6437,35.494,-11.8406,-20.5389,1423.4296,1.6871,-6.6989,-12.4956,-2.2784,13.0172,-22.8191,601.6852,36.0366,113.7997,604.3384,604.3384,1888.2778,604.3384,1888.2778,63.5295,98.586,19.9436,-14.7663,216.5422,581.7056,581.7056,721.4481,581.7056,721.4481,-35.6965,0.2941,-105.6035,-29.9414,-0.3779,-68.5394,-91.6771,-87.4076,-35.9976,9.497,-114.0291,11.4019,9.497,15.6499,131.2619,108.6094,123.1543,135.8578,121.9061,135.8578,132.0537,67.6607,77.8668,-0.1737,27.4627,57.9111,-13.474,68.1458,32.639,25.0726,629.3516,629.3516,629.3516,979.3513,979.3513,-34.0753,-12.4234,-111.8639,-29.5302,0.0552,-94.6437,-94.984,-93.636,-12.4956,-22.8191,-8.1368,-9.0961,-2.6248,-18.0115,-22.8191,-22.8191,-36.1498,-12.529,-111.9186,19.1244,25.5026,18.0602,202.6354,657.8223,657.8223,1423.4296,657.8223,1423.4296,1.3099,-13.9675,-6.6188,0.9712
502_1,502,102.5,73.0,73.207,72.634,0.9958,-6.9908,80.7774,-5.4341,74.2738,2608.3352,-102.6487,80.7774,-102.3567,23.4593,1746.734,27.5916,0.4897,-22.5015,20.8171,5.1623,24.7536,25.7192,1.6364,-26.6405,33.2762,-10.7053,-23.0497,33.7588,7.094,0.6761,32.6533,-11.1742,-21.4538,1048.9436,-5.2572,-9.6519,-5.7143,-12.3442,10.5257,-21.7172,601.051,48.9124,100.8052,799.5816,719.584,1746.734,799.5816,1746.734,47.6105,87.7444,25.2516,2.7416,148.5292,617.7108,596.3906,773.5197,617.7108,773.5197,-27.5916,0.4897,-112.5015,-20.8171,5.1623,-65.2464,-98.4394,-88.7911,-28.8187,5.1623,-116.6507,10.8276,11.2029,8.0801,133.0181,92.2738,117.6032,137.1532,100.2619,137.1532,102.8224,54.7169,66.5864,-4.0202,26.306,63.9001,-32.5932,70.5944,61.8149,22.4987,690.8894,634.8599,690.8894,939.4536,939.4536,-33.2762,-10.7053,-113.0497,-33.7588,7.094,-89.3239,-95.5238,-91.0035,-5.7143,-21.7172,-1.1165,-3.4703,-12.3442,-14.4292,-21.8154,-21.8154,-34.9819,-11.212,-113.0617,6.4186,39.1849,2.1696,153.0952,663.5143,612.5203,1048.9436,663.5143,1048.9436,-6.3831,-13.7776,-0.9607,0.9009
502_2,502,104.6,70.9,73.2538,72.9521,-3.1174,-0.7838,82.263,-0.8104,73.2538,2679.6379,-106.246,82.263,-142.9203,23.8524,1757.7466,26.3122,1.3287,-23.9342,19.6199,5.5976,24.2204,24.6702,2.6798,-27.2036,32.1837,-9.5922,-24.5233,30.0899,5.5839,0.3708,31.8065,-10.253,-22.6729,1093.6169,-5.469,-9.5139,-5.4088,-9.7277,8.2073,-22.3637,616.6151,45.0498,101.9699,701.6318,672.035,1757.7466,701.6318,1757.7466,47.294,90.7995,23.2583,1.8859,125.6767,641.7198,630.1937,797.7979,641.7198,797.7979,-26.3122,1.3287,-113.9342,-19.6199,5.5976,-65.7796,-99.5419,-87.6401,-28.0069,5.5976,-117.2116,12.5247,8.3845,14.1192,133.4268,90.6473,119.126,137.1458,103.5624,137.1458,111.5743,54.075,67.3887,-3.9137,25.5122,66.7899,-30.7628,71.8492,59.3604,16.1178,690.4698,660.1056,690.4698,976.4722,976.4722,-32.1837,-9.5922,-114.5233,-30.0899,5.5839,-89.6292,-96.5579,-87.1848,-5.4088,-22.3637,-1.5938,-3.3359,-9.7277,-14.2048,-22.386,-22.386,-32.7356,-10.255,-114.5233,12.8475,31.8987,9.327,153.7129,687.7595,657.5024,1093.6169,687.7595,1093.6169,-6.6732,-13.634,-1.3417,0.8828
502_3,502,96.0,70.2,75.0539,74.7021,1.213,-2.9744,83.2903,-2.4714,75.5604,2761.5198,-103.1663,83.2903,32.0005,22.7821,1867.5139,26.1889,0.9468,-22.4316,21.394,4.2738,18.3316,24.9536,2.274,-24.861,31.9275,-10.802,-23.7903,31.8579,2.8424,-3.7031,31.5498,-10.9521,-21.9958,1201.1167,-5.298,-9.9273,-6.4517,-10.3296,6.8041,-21.0175,663.0759,46.6982,103.038,717.5497,661.2881,1867.5139,717.5497,1867.5139,45.2907,87.1632,23.2475,-1.721,96.932,595.6039,574.5328,790.0706,595.6039,790.0706,-26.1889,0.9468,-112.4316,-21.394,4.2738,-71.6684,-98.8921,-87.3081,-27.6758,4.2738,-114.8845,14.0764,10.7307,8.9,133.4337,89.5454,120.6709,137.5289,97.8255,137.5289,104.8093,55.9654,65.6069,-1.6771,23.8039,63.5897,-33.0142,71.3034,63.1877,-2.6073,667.3646,600.7822,667.3646,995.963,995.963,-31.9275,-10.802,-113.7903,-31.8579,2.8424,-93.7031,-94.9202,-86.2967,-6.4517,-21.0175,-0.4159,-1.7752,-10.3296,-14.1123,-21.1353,-21.1353,-33.3983,-10.9965,-113.8331,13.0817,34.8885,6.7671,148.1517,738.4217,664.5446,1201.1167,738.4217,1201.1167,-6.0223,-13.1868,-3.0643,0.8288
502_4,502,98.4,71.6,74.7592,74.5168,-0.7839,-1.7024,75.4507,-1.4095,74.7592,2677.8542,-101.7155,75.4507,178.1226,23.8221,1822.0883,28.7669,0.9747,-27.5219,20.9379,4.6453,25.163,27.4547,2.3487,-30.7528,32.5499,-10.8183,-27.7347,31.7413,8.9641,2.089,32.703,-11.696,-26.7731,1138.3164,-3.2707,-10.2182,-5.9226,-10.1924,12.3841,-19.8767,594.5137,40.7684,102.9445,871.6184,788.5051,1822.0883,871.6184,1822.0883,54.6581,88.0312,27.3499,4.4648,95.3474,720.4639,698.6403,769.7524,720.4639,769.7524,-28.7669,0.9747,-117.5219,-20.9379,4.6453,-64.837,-98.5188,-87.7071,-29.1069,4.8079,-120.7813,13.1258,12.3834,9.5051,132.9052,90.526,117.3742,137.7314,114.9978,137.7314,114.9978,50.4496,65.9231,-2.3727,38.6956,67.9384,-26.1115,76.7809,60.8435,22.8881,774.0631,724.1569,774.0631,968.7123,968.7123,-32.5499,-10.8183,-117.7347,-31.7413,8.9641,-87.911,-95.0602,-88.4255,-5.9226,-19.8767,-1.5975,-4.5163,-10.5444,-16.746,-19.9814,-19.9814,-33.9261,-12.3916,-117.7721,12.0141,38.7974,7.715,113.4555,826.0788,750.4957,1138.3164,826.0788,1138.3164,-4.5396,-14.2758,-3.0478,1.0612
502_5,502,106.1,70.6,73.5184,70.8382,17.8648,6.7134,75.6907,5.2201,75.0841,2712.9846,-102.7212,75.6907,129.0841,24.2947,1805.5745,29.4217,1.1821,-22.1263,23.1402,4.5191,24.2779,26.0697,2.7255,-27.2529,33.177,-10.3976,-24.4477,30.9632,6.043,1.9725,32.8836,-11.651,-22.0801,1150.4265,-3.3374,-8.9309,-7.7532,-7.534,10.2602,-19.8597,628.871,46.034,102.4673,790.7687,629.9156,1805.5745,790.7687,1805.5745,50.5203,89.3293,24.5759,4.9981,127.0629,625.3156,514.6374,791.0226,625.3156,791.0226,-29.4217,1.1821,-112.1263,-23.1402,4.5191,-65.7221,-99.6338,-87.6628,-30.5593,4.5191,-117.2532,14.4647,10.7287,17.7282,131.6208,87.9946,115.6703,137.7475,98.0219,137.7475,103.552,57.5812,70.1387,-2.1654,29.4452,69.0129,-28.4385,75.6447,64.5436,30.8663,726.342,539.2896,726.342,1006.242,1006.242,-33.177,-10.3976,-114.4477,-30.9632,6.043,-88.0275,-95.8317,-87.2342,-7.7532,-19.8597,-0.6002,-3.0876,-7.535,-15.6052,-20.5031,-20.5031,-33.6676,-11.6932,-114.5622,16.0785,34.9862,18.4285,111.1287,824.2419,564.3951,1150.4265,824.2419,1150.4265,-6.1723,-15.1696,-1.7651,1.1711
502_6,502,102.8,71.6,74.3346,74.0271,-0.0421,0.7226,79.004,0.4771,74.916,2729.0286,-104.8794,79.004,-51.9852,23.4248,1822.8434,26.8239,0.9286,-24.9366,20.7431,4.3911,25.3506,25.0518,3.1438,-28.1481,32.6651,-11.8397,-26.1018,30.3938,5.2544,0.3148,32.1217,-12.3703,-25.136,1216.125,-5.3028,-10.8505,-6.8668,-9.4984,9.7891,-23.0735,652.5732,40.8134,105.9437,804.8805,661.6572,1822.8434,804.8805,1822.8434,48.3589,92.1082,25.4127,0.6829,117.6483,632.5968,576.0338,772.7231,632.5968,772.7231,-26.8239,0.9286,-114.9366,-20.7431,4.3911,-64.6494,-97.6166,-88.6782,-28.7408,4.6474,-118.3147,12.7867,9.6974,10.4304,131.358,88.2009,115.8927,137.4511,95.9833,137.4511,103.0696,50.6199,64.7839,-3.0585,36.3854,68.7788,-23.1305,75.4606,59.2513,23.1216,742.8587,609.8349,742.8587,1000.7994,1000.7994,-32.6651,-11.8397,-116.1018,-30.3938,5.2544,-89.6852,-93.6618,-88.0114,-6.8668,-23.0735,-0.5915,-3.9246,-9.5883,-16.7541,-23.5789,-23.5789,-33.5208,-12.3746,-116.118,12.6741,33.1046,7.3889,107.5158,798.8257,634.8969,1216.125,798.8257,1216.125,-6.2916,-15.3063,-3.967,1.1532
502_7,502,103.3,69.1,72.9996,72.6262,1.1221,-1.7403,78.5663,-1.4275,73.9765,2743.1904,-103.3746,78.5663,175.7987,24.3878,1927.6991,27.3491,1.6413,-23.754,21.8436,5.8195,23.8283,25.0695,3.5439,-28.45,32.5434,-10.3801,-24.7519,31.6647,7.9781,0.6145,32.3304,-11.268,-22.674,1146.0853,-4.6976,-10.2008,-6.4663,-8.9517,10.8143,-20.574,623.9178,43.8444,104.1692,781.977,640.1495,1927.6991,781.977,1927.6991,46.8559,86.4631,22.7777,2.0101,140.2021,656.468,603.0275,782.7929,656.468,782.7929,-27.3491,1.6413,-113.754,-21.8436,5.8195,-66.1717,-100.7915,-87.3271,-29.5618,6.2081,-118.4611,14.7268,11.7559,13.1021,131.1936,88.6235,117.6603,136.1999,98.8746,136.1999,104.1829,53.4261,67.2366,-1.9118,32.0231,67.7169,-29.2322,74.348,62.7159,13.9609,763.3093,636.9474,763.3093,1004.5998,1004.5998,-32.5434,-10.3801,-114.7519,-31.6647,7.9781,-89.3855,-95.701,-88.0301,-6.4663,-20.574,-0.67,-2.7159,-8.9747,-18.3966,-21.008,-21.008,-34.5202,-11.5307,-114.7519,17.2421,35.5345,12.9453,115.6667,817.2064,664.905,1146.0853,817.2064,1146.0853,-6.7114,-15.8498,-1.1204,1.1351
502_8,502,101.4,67.9,73.6905,73.3236,4.4145,0.8628,77.4699,0.7821,74.6441,2753.9287,-104.0661,77.4699,98.4974,23.1479,1788.0674,27.7358,0.8092,-22.425,21.5051,5.3308,21.0319,25.8497,2.9362,-25.1934,32.2755,-11.2678,-25.3661,32.7013,6.5704,-3.0223,32.0086,-11.9002,-24.0506,1321.0895,-4.1401,-9.3076,-8.2643,-10.6113,10.136,-21.8217,640.3295,43.0595,102.29,796.5325,681.0685,1788.0674,796.5325,1788.0674,46.0657,90.953,24.3719,-1.3792,93.6161,632.5532,604.0136,761.8344,632.5532,761.8344,-27.7358,0.8092,-112.425,-21.5051,5.3308,-68.9681,-97.4195,-88.5622,-29.3358,5.3308,-115.3571,14.7311,11.9905,9.385,131.4423,87.9838,117.1425,136.9835,97.3058,136.9835,103.9477,51.9887,65.1136,-1.8603,37.3347,69.8266,-24.6211,75.17,59.6247,-3.4435,734.1956,635.9833,734.1956,982.1645,982.1645,-32.2755,-11.2678,-115.3661,-32.7013,6.5704,-93.0223,-94.4885,-87.1421,-8.2643,-21.8217,-1.6556,-3.9993,-10.6113,-16.1437,-22.0778,-22.0778,-34.7589,-12.0805,-115.4442,15.7347,37.4462,9.6368,124.2982,771.9391,651.8386,1321.0895,771.9391,1321.0895,-5.3924,-13.8245,-5.5605,1.223
51_1,51,82.0,63.4,55.8696,54.8996,-5.9747,-7.7485,103.6866,-7.9693,56.5657,2242.0657,56.7286,103.6866,112.2754,17.1038,1592.8217,27.9821,3.9308,-10.3744,25.2661,8.283,36.0067,31.5084,2.044,-19.2379,27.6354,-4.9718,-6.7455,26.8681,19.3759,18.622,34.4501,-10.0314,-14.8141,1314.3546,0.4606,-9.5634,-0.9789,1.0269,17.4417,-10.2681,599.4241,26.2291,100.5544,1097.2128,622.7604,1592.8217,1097.2128,1592.8217,45.2775,63.8988,52.7707,-23.6804,10.8187,700.8998,463.0496,823.2537,700.8998,823.2537,-27.9821,3.9308,-100.3744,-25.2661,8.283,-53.9933,-100.4832,-99.1128,-32.6691,8.283,-109.3095,-0.089,12.6313,9.7169,129.4396,86.3944,132.3125,134.8791,85.9443,134.8791,85.9443,49.9237,69.7009,8.0365,23.0057,38.045,8.9896,83.0199,21.8202,-12.8023,783.5529,477.8547,783.5529,953.9227,953.9227,-27.6354,-4.9718,-96.7455,-26.8681,19.3759,-71.378,-96.8143,-95.1545,-0.9789,-10.2681,-1.2583,-1.2583,-5.0994,-14.1611,-13.0396,-13.0396,-37.2894,-10.1536,-105.7134,11.6033,34.0099,12.7178,163.757,1007.2834,613.0294,1314.3546,1007.2834,1314.3546,-2.343,-12.5902,-2.6157,0.6847
51_2,51,81.5,62.8,55.9903,55.8307,2.3165,1.9024,105.9865,2.2098,56.9455,2225.5972,59.0893,105.9865,120.3044,17.3026,1730.958,33.702,3.3021,-18.8131,29.1857,8.5659,31.3802,33.558,3.4639,-18.9706,36.0009,-10.7997,-13.5199,30.4866,15.1376,12.7521,35.9576,-10.8326,-13.2324,1269.7096,-1.4954,-14.6426,-3.5364,0.9332,14.8769,-12.5297,621.9717,26.0157,100.3771,833.9934,565.4876,1730.958,833.9934,1730.958,48.7954,69.3932,45.0337,-18.726,13.6373,643.632,486.2447,806.529,643.632,806.529,-33.702,3.3021,-108.8131,-29.1857,8.5659,-58.6198,-99.2509,-94.4643,-35.0932,8.5659,-109.0698,1.623,12.9945,23.1399,134.189,89.07,136.4529,136.4529,90.0151,136.4529,90.0151,57.8857,71.5675,7.2092,29.408,49.4171,10.2066,82.5223,20.8783,-34.5663,721.196,494.5256,721.196,925.4471,925.4471,-36.0009,-10.7997,-103.5199,-30.4866,15.1376,-77.2479,-94.7253,-93.1033,-3.5364,-12.5297,-1.6032,-1.6032,-3.0721,-16.6458,-13.5985,-13.5985,-37.6309,-10.8332,-104.8142,16.8314,32.8603,27.4691,44.2288,855.9147,527.7046,1269.7096,855.9147,1269.7096,-1.5994,-15.0598,-3.2366,0.8453
51_3,51,80.3,61.8,55.805,55.6139,-3.1454,-0.5288,101.8274,-0.6735,55.805,2276.3186,60.7621,101.8274,143.6195,16.9104,1464.7406,32.8541,-0.3345,-14.1974,27.8869,6.9971,30.6477,31.0541,1.0173,-21.2459,35.1399,-9.4653,-15.3599,29.6878,13.5184,13.3878,35.0373,-11.6277,-14.3108,1312.3848,-2.0247,-7.0319,-5.9481,-0.1457,13.8939,-11.8549,592.5184,28.7578,107.2415,963.431,633.4741,1464.7406,963.431,1464.7406,45.6142,63.711,37.6716,-21.6139,210.5029,689.1226,526.6563,811.8044,689.1226,811.8044,-32.8541,-0.3345,-104.1974,-27.8869,6.9971,-59.3523,-99.7027,-93.2566,-33.1195,6.9971,-111.2853,1.3545,12.3693,15.3946,133.5216,86.1013,135.4077,135.8932,93.6171,135.8932,93.6171,48.7029,66.62,4.6235,34.357,42.517,7.2967,81.6017,19.6508,85.6428,771.3495,535.5784,771.3495,1012.1045,1012.1045,-35.1399,-9.4653,-105.3599,-29.6878,13.5184,-76.6122,-94.5881,-91.7979,-5.9481,-11.8549,-1.1811,-1.1811,-4.3048,-16.884,-12.9456,-12.9456,-36.4832,-11.7104,-105.752,15.4545,32.3132,19.9673,53.7292,909.9931,629.3718,1312.3848,909.9931,1312.3848,-3.2504,-14.3852,-0.6835,1.027
51_4,51,81.0,62.1,57.0897,54.2167,-13.8929,-10.6061,102.3077,-10.8166,57.6903,2276.135,60.1488,102.3077,116.0093,17.3881,1476.806,34.2733,-0.1102,-15.9159,29.091,6.9018,32.9431,32.3814,1.3326,-21.6185,35.6853,-9.459,-15.3079,29.8953,13.0782,14.9157,35.0477,-10.6319,-14.2036,1246.9381,-1.0291,-8.0528,-4.794,0.8159,14.2066,-12.403,614.7347,31.8205,100.1548,916.405,638.7923,1476.806,916.405,1476.806,48.8236,62.1371,44.5277,-17.3654,181.6279,680.0914,514.8834,813.2056,680.0914,813.2056,-34.2733,-0.1102,-105.9159,-29.091,6.9018,-57.0569,-100.8673,-97.6135,-35.0021,6.9018,-111.6741,-0.0254,12.3011,18.0967,133.033,88.1975,135.9151,135.9151,94.1332,136.1036,94.1332,52.5617,69.9554,5.2456,30.5003,42.9163,5.9398,81.8901,21.078,60.9092,758.8945,523.6281,758.8945,947.0685,947.0685,-35.6853,-9.459,-105.3079,-29.8953,13.0782,-75.0843,-95.4227,-93.027,-4.794,-12.403,-0.0892,-0.0892,-2.5603,-15.2082,-13.413,-13.413,-36.5742,-10.653,-105.525,13.1303,31.4778,18.7249,20.3668,841.5181,536.119,1246.9381,841.5181,1246.9381,-2.0328,-14.0544,-0.2259,0.9009
51_5,51,78.9,61.8,56.7284,55.9606,3.8188,7.7027,103.9348,7.8737,56.7284,2229.2363,58.0548,103.9348,106.3905,17.7709,1746.8556,33.0545,0.8222,-16.5477,28.4746,6.4711,31.9299,32.0654,2.2191,-21.6626,35.9342,-10.4939,-13.2666,28.9568,10.1949,13.6948,36.4872,-11.9377,-11.8288,1182.8698,-2.2622,-11.2514,-3.4944,0.7017,12.049,-14.0229,605.1797,29.8758,107.9267,753.9829,623.5484,1746.8556,753.9829,1746.8556,48.9084,68.3944,43.3279,-15.731,147.4699,667.6868,563.7103,832.6937,667.6868,832.6937,-33.0545,0.8222,-106.5477,-28.4746,6.4711,-58.0701,-103.5937,-96.9901,-33.3863,6.4711,-111.6846,3.925,11.1173,34.4941,134.8356,84.2521,136.6746,136.6746,91.5229,137.6892,91.5229,52.4243,69.8843,4.5087,33.0414,52.4525,3.4074,82.0423,21.5612,38.6431,706.8771,568.6068,706.8771,957.6055,957.6055,-35.9342,-10.4939,-103.2666,-28.9568,10.1949,-76.3052,-96.7066,-93.9581,-3.4944,-14.0229,-0.5958,-0.5958,-3.9314,-18.2351,-14.3089,-14.3089,-36.4872,-11.9468,-103.2882,20.8678,27.223,37.4869,23.2295,665.481,510.134,1182.8698,665.481,1182.8698,-3.6889,-17.1876,0.7224,0.955
56_1,56,90.5,70.2,70.8747,70.4335,5.7614,3.8404,106.7754,3.6043,71.3822,2488.5713,66.7019,106.7754,111.2935,22.2387,1533.9611,18.7403,8.079,-21.5718,18.1758,7.6948,20.9557,17.5548,8.378,-25.3485,37.2222,-13.439,-26.4789,39.3733,11.7968,-4.2705,36.3125,-14.1529,-25.3635,1160.8698,-16.7402,-18.6718,-11.9706,-19.2439,12.1214,-22.2413,619.3699,8.2624,101.6481,837.096,626.973,1533.9611,837.096,1533.9611,56.5543,91.4903,32.5721,-6.5892,111.1374,538.6737,443.6632,597.7403,538.6737,597.7403,-18.7403,8.079,-111.5718,-18.1758,7.6948,-69.0443,-106.1417,-90.9211,-22.289,9.0317,-115.3536,10.0437,12.471,-11.3685,121.0524,77.7414,103.5618,123.4669,87.3421,123.4669,87.3421,53.6612,66.9806,-2.3546,30.5423,62.6664,-7.2057,95.2681,19.699,3.253,698.881,484.9561,698.881,753.1329,753.1329,-37.2222,-13.439,-116.4789,-39.3733,11.7968,-94.2705,-104.5393,-94.7394,-11.9706,-22.2413,-4.1776,-6.8414,-19.2439,-21.4861,-23.9685,-23.9685,-40.1007,-14.1534,-116.7392,-4.3104,42.271,-20.0341,61.0007,881.0089,439.8109,1160.8698,881.0089,1160.8698,-17.4048,-21.4237,-7.1469,1.1712
56_2,56,96.1,71.1,68.6445,67.8198,9.5424,2.4177,106.3315,1.9619,69.2423,2496.5469,64.1782,106.3315,119.963,21.4941,1380.3414,16.8895,7.0769,-20.6885,17.8403,8.1092,20.3549,15.9115,7.2619,-24.829,34.1187,-13.1208,-26.0198,38.7086,6.7369,-4.9222,33.4124,-13.1876,-24.3718,1184.2343,-15.7515,-17.673,-11.3055,-19.0198,6.874,-24.1786,612.4775,14.623,105.2332,953.1113,743.3196,1380.3414,953.1113,1380.3414,54.0057,91.9142,34.7204,-8.6914,150.1436,534.3479,476.1793,636.5823,534.3479,636.5823,-16.8895,7.0769,-110.6885,-17.8403,8.1092,-69.6451,-106.3055,-92.1074,-21.2617,8.4835,-114.8366,12.434,13.5697,-8.4553,120.1899,79.9266,108.3099,122.9552,87.3145,122.9552,87.3489,55.5684,66.4321,0.1559,20.5773,58.3423,-10.8327,94.6401,20.1942,-3.1763,623.4927,499.7543,623.4927,828.689,828.689,-34.1187,-13.1208,-116.0198,-38.7086,6.7369,-94.9222,-105.0442,-95.8611,-11.3055,-24.1786,-3.8546,-6.8705,-19.0198,-19.8684,-24.4672,-24.4672,-38.7086,-13.2483,-116.0956,-3.2508,42.7595,-16.379,81.5666,935.5261,682.3974,1184.2343,935.5261,1184.2343,-16.5382,-19.7625,-5.3844,0.955
56_3,56,95.2,70.2,72.6688,69.5488,17.1455,11.3096,104.9485,9.1739,74.1675,2499.7517,65.6722,104.9485,119.5298,22.6444,1749.3513,17.7881,7.5403,-19.8696,18.6085,8.8133,24.0353,16.6126,7.6022,-24.3804,37.1912,-14.0867,-25.6277,40.1604,10.064,-2.4267,36.5857,-14.4072,-24.006,1158.6045,-17.674,-18.6963,-12.5021,-19.3128,10.1226,-24.2121,610.6053,12.6709,105.1002,935.8754,675.4244,1749.3513,935.8754,1749.3513,53.8999,92.9465,31.5415,-5.8165,166.4004,543.7477,452.8896,633.8318,543.7477,633.8318,-17.7881,7.5403,-109.8696,-18.6085,8.8133,-65.9647,-103.5874,-88.9358,-22.7888,9.4307,-114.3854,13.0333,14.2195,-3.5891,121.4184,79.5324,104.6136,123.981,86.7649,123.981,86.7649,55.2841,67.909,-2.8704,24.9564,59.7126,-7.9837,94.7226,20.7154,6.0565,699.2623,492.6552,699.2623,762.6256,762.6256,-37.1912,-14.0867,-115.6277,-40.1604,10.064,-92.4267,-102.3391,-92.9958,-12.5021,-24.2121,-5.0187,-7.229,-19.3128,-21.1871,-26.0398,-26.0398,-40.911,-14.6035,-115.7186,-2.5238,43.2653,-13.7031,65.6483,949.7573,463.0209,1158.6045,949.7573,1158.6045,-18.7876,-21.1569,-6.222,1.0811
56_4,56,94.0,71.8,68.1266,63.091,20.3171,15.473,107.8528,13.0696,72.1336,2592.0063,63.6478,107.8528,118.9402,22.1602,1693.8131,17.5247,7.5187,-17.8008,17.0584,8.5997,26.7499,16.6136,6.8778,-24.0485,33.4802,-12.0766,-25.383,33.7472,11.068,1.1463,33.0849,-12.4697,-23.8556,1232.8815,-14.3323,-16.2456,-13.474,-14.3792,10.3302,-23.2515,663.4735,13.355,105.6349,963.1414,651.2786,1693.8131,963.1414,1693.8131,55.3716,90.8981,30.9846,-7.7684,191.6984,581.5436,508.7343,646.6651,581.5436,646.6651,-17.5247,7.5187,-107.8008,-17.0584,8.5997,-63.2501,-102.491,-89.8637,-21.2045,9.2441,-114.0485,14.6056,11.7588,4.4247,119.5923,77.5559,108.7455,124.51,87.8684,124.51,88.0153,55.5763,68.8351,0.4972,19.5426,59.791,-8.3011,94.541,21.2357,11.6324,733.9159,542.8491,733.9159,801.4132,801.4132,-33.4802,-12.0766,-115.383,-33.7472,11.068,-88.8537,-102.4564,-93.5195,-13.474,-23.2515,-5.9989,-7.4535,-16.3448,-18.6037,-24.9201,-24.9201,-35.8025,-12.6109,-115.3851,10.0578,37.265,0.0025,89.8475,963.1008,519.9497,1232.8815,963.1008,1232.8815,-15.555,-18.5667,-5.5434,0.9911
